ID,AREA_DESC,ROADNAME,Area,TOTAL_SPACES,DIPPED_FOOTPATH,PARK_SIGN,ROAD_MARKING,OCCUPIED,Adjacent_Services,LAT,LONG
1,Chapel Street,Chapel Street,,2,TRUE, ,TRUE, ,Hairdressers,53.6102945946343,-6.18685450410261
2,Chapel Street,Chapel Street,,2, , ,TRUE, ,Hairdressers,53.6103352007585,-6.18673528946005
3,Clonard Road,Clonard Road,,1, , ,TRUE, ,Housing,53.6082491133418,-6.18771969644519
4,Carpark at New Savoy Cinema Complex,Carpark at New Savoy Cinema Complex,,1, , ,TRUE, ,"Cinema, Cafe",53.6101439663963,-6.18268071548805
5,High Street,High Street,,3, , ,TRUE, ,Housing,53.6093024089645,-6.18161797572522
6,High Street,High Street,,3, , ,TRUE,TRUE,Housing,53.6091748308457,-6.18166913982023
7,High Street,High Street,,3, , ,TRUE, ,Library,53.6089459420652,-6.18174488610923
8,St. Paul's Cresent,St. Paul's Cresent,,1, , ,TRUE,TRUE,Sports Club,53.6048194196548,-6.18329152879485
9,St. Paul's Cresent,St. Paul's Cresent,,1,TRUE, ,TRUE, ,"Housing, Cricket Club",53.6049425392853,-6.18386168227671
10,Quay Street Outside Nav 1,Quay Street,,1, , ,TRUE,TRUE,Housing,53.5812488171046,-6.1117241087125
11,Quay Street,Quay Street,,1, , ,TRUE, ,Housing,53.5811463011365,-6.11091822595144
12,Quay Street,Quay Street,,1, , ,TRUE,TRUE,Housing,53.5811231880837,-6.10986334340129
13,Quay Street,Quay Street,,1, , ,TRUE,TRUE,Housing,53.5813736692932,-6.10904422580345
14,Quay Street,Quay Street,,1, , ,TRUE,TRUE,Housing,53.5813426460012,-6.10891783596689
15,Strand Street,Strand Street,,1, , ,TRUE,TRUE,Housing,53.5813974368291,-6.10734152092477
16,Little Strand Street,Little Strand Street,,1, , ,TRUE,TRUE,Housing,53.5793696111561,-6.1077316065494
17,Church Street,Church Street,,1, , ,TRUE,TRUE,Housing,53.5793667218529,-6.10881358406106
18,Beau Piers,Beau Piers,,1, , ,TRUE,TRUE,Housing,53.5783866119338,-6.11094177484088
19,Railway Avenue,Railway Avenue,,1, , ,TRUE, ,"GP, Credit Union",53.451198672821,-6.15567941342029
20,Church Road,Church Road,,1,TRUE, ,TRUE, ,Church,53.4479149230371,-6.1530615218698
21,St. Margarets Park,St. Margarets Park,,1,TRUE, ,TRUE, ,Housing,53.4468713983716,-6.15398284715807
22,Morton Stadium,Morton Stadium,,4, , ,TRUE, ,Sports Club,53.4008242682012,-6.24648970797335
23,Morton Stadium,Morton Stadium,,4, , ,TRUE, ,Sports Club,53.4008539698109,-6.24646319053613
24,Morton Stadium,Morton Stadium,,4, , ,TRUE, ,Sports Club,53.400883636568,-6.24643852281613
25,Morton Stadium,Morton Stadium,,4, , ,TRUE, ,Sports Club,53.4009048033072,-6.24642052412545
26,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,"Supermarket, Library",53.4619678612808,-6.22992298059489
27,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,"Supermarket, Library",53.4619882108591,-6.22996458147397
28,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,Library,53.4620805284743,-6.23015785460866
29,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,"Supermarket, Library",53.462094714289,-6.23019892895365
30,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,"Supermarket, Library",53.4621597301242,-6.23032070737676
31,Dunnes Stores/ Public Library,RATHBEALE ROAD,,2, , ,TRUE, ,"Supermarket, Library",53.4621732317699,-6.23036062049614
32,Dunnes Stores/ Public Library,ACCESS TO SHOPPING CENTRE,,2, , ,TRUE, ,Library,53.4622661301823,-6.23054320949593
33,Dunnes Stores/ Public Library,ACCESS TO SHOPPING CENTRE,,2, , ,TRUE, ,"Supermarket, Library",53.4622830019009,-6.23058346306272
34,Airside Reid's furniture,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4458546375687,-6.22730710749475
35,Airside Reid's furniture,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4458124106015,-6.22728970527728
36,Airside Reid's furniture,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4459992683902,-6.22760386299371
37,Airside Reid's furniture,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4459964272487,-6.22755280410127
38,Airside Homestore and More,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4471441082574,-6.22311359982417
39,Airside Homestore and More,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4471717804177,-6.22313521633451
40,Airside Homestore and More,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.447127139594,-6.22318046859739
41,Airside Homestore and More,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4471562337281,-6.22320070089099
42,Airside Carpet Right,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4470574905489,-6.22356107872858
43,Airside Carpet Right,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4470267944516,-6.22353919073171
44,Airside Carpet Right,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4470404811031,-6.22362830419565
45,Airside Carpet Right,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4470097178103,-6.22360721540344
46,Airside Cash and Carry Kitchens,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4461490314062,-6.22619824608104
47,Airside Cash and Carry Kitchens,AIRSIDE RETAIL PARK,,2, , ,TRUE, ,Retail Park,53.4461200521431,-6.22618214310378
48,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4459913747665,-6.22684098420745
49,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4460075706942,-6.22676594281113
50,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.445977905974,-6.22675748448411
51,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4460182881565,-6.22660777332249
52,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4460516494943,-6.22661743101763
53,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4460665224676,-6.22656256135619
54,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE,TRUE,Retail Park,53.4460367067784,-6.22652886483915
55,Airside Atlantic Homecare,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4465684945959,-6.22477015973937
56,Airside Atlantic Homecare,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.4465375493218,-6.22474449356796
57,Airside Atlantic Homecare,AIRSIDE RETAIL PARK,,4, , ,TRUE, ,Retail Park,53.446591960309,-6.22467212477984
58,Airside Atlantic Homecare,AIRSIDE RETAIL PARK,,4, , ,TRUE,TRUE,Retail Park,53.4465611036136,-6.22465671222915
59,Airside DID Electrical,AIRSIDE RETAIL PARK,,8, , ,TRUE, ,Retail Park,53.4459562223105,-6.2268252238094
60,Travelodge Airside,NA,,1,TRUE,TRUE,TRUE, ,Hotel,53.4494891681167,-6.22414697552058
61,Frank McGowan Airside,NA,,2,TRUE, ,TRUE, ,Furniture Store,53.4483863163584,-6.22319781550048
62,Frank McGowan Airside,NA,,2,TRUE, ,TRUE, ,Furniture Store,53.448415635049,-6.22331640339185
63,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4472863456833,-6.22192933381244
64,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4473140575056,-6.22194919247617
65,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4473366844702,-6.22196703682728
66,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4473641603597,-6.22199290358846
67,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4473472523991,-6.22205632137081
68,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4473188052765,-6.22203277307362
69,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4472992369903,-6.22201565609715
70,Airside B & Q,AIRSIDE,,8, ,TRUE,TRUE, ,Retail Park,53.4472700812407,-6.221993170272
71,The Pavilions Shppping Centre Multi Level Carpark Lv5,NA,,3, ,TRUE,TRUE,TRUE,"Supermarket, Shopping Centre",53.4543942100336,-6.22009954437485
72,The Pavilions Shppping Centre Multi Level Carpark Lv5,NA,,3, ,TRUE,TRUE,TRUE,Shopping Centre,53.4543574677614,-6.22013578576155
73,The Pavilions Shppping Centre Multi Level Carpark Lv5,NA,,3, ,TRUE,TRUE,TRUE,Shopping Centre,53.4543284898355,-6.22016663225905
74,The Pavilions Shppping Centre Multi Level Carpark Lv4,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543340095427,-6.22018389449156
75,The Pavilions Shppping Centre Multi Level Carpark Lv4,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543654703215,-6.22015427831347
76,The Pavilions Shppping Centre Multi Level Carpark Lv4,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4544014087858,-6.22012338610213
77,The Pavilions Shppping Centre Multi Level Carpark Lv3,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543425783465,-6.2202013619908
78,The Pavilions Shppping Centre Multi Level Carpark Lv3,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.454371530354,-6.22017323911236
79,The Pavilions Shppping Centre Multi Level Carpark Lv3,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4544060354493,-6.22013832006562
80,The Pavilions Shppping Centre Multi Level Carpark Lv2,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543499674704,-6.22021753263277
81,The Pavilions Shppping Centre Multi Level Carpark Lv2,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543788094333,-6.22019318342974
82,The Pavilions Shppping Centre Multi Level Carpark Lv2,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4544111421317,-6.22015217235194
83,The Pavilions Shppping Centre Multi Level Carpark Lv1,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543594062705,-6.2202345752583
84,The Pavilions Shppping Centre Multi Level Carpark Lv1,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4543822977168,-6.2202032590424
85,The Pavilions Shppping Centre Multi Level Carpark Lv1,NA,,3, ,TRUE,TRUE, ,Shopping Centre,53.4544158399194,-6.220165606561
86,The Pavilions Shppping Centre Multi Level Carpark Lv0,NA,,2, ,TRUE,TRUE, ,Shopping Centre,53.4543866623362,-6.22021484297688
87,The Pavilions Shppping Centre Multi Level Carpark Lv0,NA,,2, ,TRUE,TRUE, ,Shopping Centre,53.4544207449496,-6.22018022170405
88,RNLI Airside,AIRSIDE RETAIL PARK,,2, ,TRUE, , ,Retail Park,53.4446611399415,-6.2199992628554
89,RNLI Airside,AIRSIDE RETAIL PARK,,2, ,TRUE, , ,Retail Park,53.4446398321012,-6.2199853986444
90,Eurocycles eurobaby Airside,AIRSIDE RETAIL PARK,,1, , ,TRUE, ,Retail Park,53.4438916945425,-6.21799975356426
91,Golf Vision Airside,AIRSIDE RETAIL PARK,,1, , ,TRUE, ,Car Dealership,53.4435715822802,-6.21759532027943
92,Opel dealer Airside,AIRSIDE RETAIL PARK,,1, , ,TRUE, ,Car Dealership,53.4458379984417,-6.21980022062362
93,Outside Fingal Cafe,MAIN STREET,,1,TRUE,TRUE,TRUE,TRUE,"Bookmakers, Newsagents, Cafe",53.45738223292,-6.22108426284159
94,Outside IBAT College,MAIN STREET,,1,TRUE,TRUE,TRUE, ,College,53.4572900812106,-6.22090114611274
95,Outside Camera Cabin,MAIN STREET,,1, ,TRUE,TRUE, ,"Bookmakers, Camera Shop, Travel Agent",53.4582667683757,-6.22037065522816
96,Swords Plaza Shopping Multi Storey Car Park Level -1,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4556551805597,-6.22066666187006
97,Swords Plaza Shopping Multi Storey Car Park Level -1,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4555683483857,-6.22067029420688
98,Swords Plaza Shopping Multi Storey Car Park Level -2,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4556636011771,-6.22076529781005
99,Swords Plaza Shopping Multi Storey Car Park Level -2,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4555629625901,-6.22077533189162
100,Swords Central (Pennys at The Pavillions Shopping Centre) lvl -1,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4555938146667,-6.22045705179462
101,Swords Central (Pennys at The Pavillions Shopping Centre) lvl -1,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4555952590403,-6.22045699139193
102,Swords Central (Pennys at The Pavillions Shopping Centre) lvl -2,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.4555938585577,-6.22045462853189
103,Swords Central (Pennys at The Pavillions Shopping Centre) lvl -2,MALAHIDE ROAD,,2, , ,TRUE, ,Shopping Centre,53.455595230992,-6.22045510873058
104,Swords Business Complex,SWORDS BUSINESS CAMPUS,,1, ,TRUE,TRUE, ,Business Park,53.4689572978715,-6.21579442419295
105,Swords Business Complex,SWORDS BUSINESS CAMPUS,,4, , ,TRUE,TRUE,Business Park,53.4693438395763,-6.21785896091766
106,Swords Business Complex,SWORDS BUSINESS CAMPUS,,4, , ,TRUE, ,Business Park,53.4693626484982,-6.2178359872588
107,Swords Business Complex,SWORDS BUSINESS CAMPUS,,4, , ,TRUE, ,Business Park,53.4693816815058,-6.21781465967002
108,Swords Business Complex,SWORDS BUSINESS CAMPUS,,4, , ,TRUE, ,Business Park,53.469399512711,-6.21779368670428
109,Renault Airside,NA,,2, , ,TRUE, ,Car Dealership,53.4464140285661,-6.22015812184739
110,Renault Airside,NA,,2, , ,TRUE,TRUE,Car Dealership,53.4464302604597,-6.2201205138013
111,Applegreen Service Station,NA,,1,TRUE, ,TRUE, ,Petrol Station,53.5647856822873,-6.21180136769537
112,Outside Pavillions Main Entrance,NA,,2,TRUE,TRUE,TRUE, ,Shopping Centre,53.4533452930776,-6.2190896947907
113,Outside Pavillions Main Entrance,NA,,2,TRUE,TRUE,TRUE,TRUE,Shopping Centre,53.4533159476865,-6.21914253653885
114,Bank of Ireland Carpark,NORTH STREET,,2, , ,TRUE, ,Bank,53.4610628563309,-6.21835173207501
115,Bank of Ireland Carpark,NORTH STREET,,2, , ,TRUE, ,Bank,53.4610367114695,-6.21835296249231
116,Fingal County Council Building,CHAPEL LANE,,3, , ,TRUE, ,Local Authority,53.458742118751,-6.21865864833338
117,Fingal County Council Building,CHAPEL LANE,,3, , ,TRUE,TRUE,Local Authority,53.4587641348897,-6.21864834135755
118,Fingal County Council Building,CHAPEL LANE,,3, , ,TRUE,TRUE,Local Authority,53.4587899036467,-6.21863581256652
119,Outside Remax (The Plaza Shopping Centre),SAINT COLUMCILLS DRIVE,,1,TRUE,TRUE,TRUE,TRUE,Estate Agent,53.4567935081669,-6.22014310227854
120,Outside Pavillions Main Entrance,NA,,10, ,TRUE,TRUE, ,Shopping Centre,53.4540097603372,-6.21840548372827
121,Outside Pavillions Main Entrance,NA,,10,TRUE,TRUE,TRUE,TRUE,Shopping Centre,53.4539455551799,-6.21845663751381
122,Outside Pavillions Main Entrance,NA,,10,TRUE,TRUE,TRUE, ,Shopping Centre,53.4539641517758,-6.21843858438834
123,Outside Pavillions Main Entrance,NA,,10,TRUE,TRUE,TRUE,TRUE,Shopping Centre,53.4539911795392,-6.21842598165644
124,Outside Pavillions Main Entrance,NA,,10,TRUE,TRUE,TRUE,TRUE,Shopping Centre,53.4539128232213,-6.2184785544881
125,Outside Pavillions Main Entrance,NA,,10, , ,TRUE, ,Shopping Centre,53.4539525871185,-6.21831989158893
126,Outside Pavillions Main Entrance,NA,,10, , ,TRUE,TRUE,Shopping Centre,53.4539263594017,-6.21832599345214
127,Outside Pavillions Main Entrance,NA,,10, , ,TRUE, ,Shopping Centre,53.4538967639735,-6.21833987524163
128,Outside Pavillions Main Entrance,NA,,10, , ,TRUE,TRUE,Shopping Centre,53.4538699694633,-6.21835353283578
129,Woodies DIY,SWORDS INDUSTRIAL ESTATE,,2,TRUE,TRUE,TRUE,TRUE,Hardware Store,53.4612448763895,-6.21179599294595
130,Woodies DIY,SWORDS INDUSTRIAL ESTATE,,2,TRUE,TRUE,TRUE,TRUE,Hardware Store,53.4612377086694,-6.21185370841157
131,Courtlough Shooting Club,NA,,1, , ,TRUE, ,Gun Club,53.5692825202086,-6.19855710428689
132,O'Dwyers GAA,O'DWYER'S GAA CLUB,,4, , ,TRUE, ,Sports Club,53.6169435019284,-6.19518393705005
133,O'Dwyers GAA,O'DWYER'S GAA CLUB,,4, , ,TRUE, ,Sports Club,53.617047217434,-6.19489796666026
134,O'Dwyers GAA,O'DWYER'S GAA CLUB,,4, , ,TRUE, ,Sports Club,53.617066791793,-6.19484719071162
135,O'Dwyers GAA,HAMLET LANE,,4, , ,TRUE, ,Sports Club,53.6170681407454,-6.19433639079758
136,Outside Eurospar,THE GREEN,,2,TRUE,TRUE,TRUE,TRUE,"Chemist, Bookmakers, Newsagents, Pub",53.4456383798859,-6.20085992863317
137,Outside Eurospar,THE GREEN,,2,TRUE,TRUE,TRUE,TRUE,"Bookmakers, Restaurant, Shop",53.4456073999131,-6.20088905085689
138,Off Main Street,OAKLEIGH,,1, , ,TRUE, ,Housing,53.6123336865868,-6.18846057284303
139,Houses,DROGHEDA STREET,,1, ,TRUE,TRUE, ,Housing,53.6128966487701,-6.18847761179185
140,Opposite Mace Garage,DROGHEDA STREET,,1, , ,TRUE, ,"Newsagents, Petrol Station",53.612232369637,-6.18764181588655
141,Fingal Bay Business Park,STEPHENSTOWN INDUSTRIAL ESTATE,,1, , ,TRUE, ,Industrial Estate,53.6052839525215,-6.18655510166156
142,Linn Comm House,Stephenstown Industrial Estate,,1, , ,TRUE, ,Industrial Estate,53.6053665341544,-6.18763616860555
143,Balbriggan Town Centre and Church Carpark,INDUSTRIAL ESTATE,,5, , ,TRUE, ,"Church, Town Centre",53.6048368317952,-6.18745249103246
144,Balrothery Inn,NA,,1,TRUE, ,TRUE, ,Pub,53.5875302493123,-6.18864704837774
145,Balbriggan Fire Station,STEPHENSTOWN INDUSTRIAL ESTATE,,1, , ,TRUE, ,Industrial Estate,53.6057524294598,-6.18659321744636
146,Fingal Bay Business Park,INDUSTRIAL ESTATE,,1, , ,TRUE, ,Business Park,53.6032752039678,-6.18720976289841
147,Super Valu,ACCESS ROAD,,1, ,TRUE,TRUE, ,"Supermarket, Pub",53.6116331563543,-6.18652906307078
148,Super Valu Carpark,ACCESS ROAD,,1, ,TRUE,TRUE, ,Supermarket,53.6119156227616,-6.1863980548072
149,Super Valu Carpark,ACCESS ROAD,,2, , ,TRUE, ,Supermarket,53.6120086988174,-6.1864537682653
150,Super Valu Carpark,ACCESS ROAD,,2, , ,TRUE, ,Supermarket,53.6120461434755,-6.1863917088393
151,Outside National Irish Bank,DROGHEDA STREET,,1, ,TRUE,TRUE, ,Bank,53.610553623879,-6.18473373183995
152,Off Main Street,CLONARD STREET,,1, ,TRUE,TRUE,TRUE,"Medical Centre, Housing",53.6097055367491,-6.18391802416605
153,Off Main Street,CLONARD STREET,,1, ,TRUE,TRUE, ,"Medical Centre, Housing",53.6098311626028,-6.18382984616854
154,Balbriggan Retail Park,N1,,2, , ,TRUE, ,Retail Park,53.5991679516322,-6.18477738409637
155,Balbriggan Retail Park,N1,,2, , , , ,Retail Park,53.5991818882051,-6.18470648071129
156,Balbriggan Retail Park,N1,,2,TRUE, ,TRUE, ,Retail Park,53.5993134625985,-6.18435325652166
157,Balbriggan Retail Park,N1,,2,TRUE, ,TRUE, ,Retail Park,53.5992587749681,-6.18431381612501
158,Balbriggan Retail Park,N1,,2,TRUE, ,TRUE, ,Retail Park,53.5990949171538,-6.1842086563839
159,PJ's play centre,N1,,2, , , , ,"Retail Park, Creche",53.5990487807033,-6.18417929338488
160,PJ's play centre,N1,,2, , ,TRUE, ,"Retail Park, Creche",53.5990256333386,-6.18432171021453
161,Balbriggan Retail Park,N1,,2, , ,TRUE, ,Retail Park,53.599063248513,-6.18435102485054
162,Balbriggan Town Centre and Church Carpark,N1,,5, , ,TRUE, ,"Church, Town Centre",53.604691594141,-6.18450033173656
163,Balbriggan Town Centre and Church Carpark,N1,,5, , , , ,"Church, Town Centre",53.604170836302,-6.18465191260796
164,Balbriggan Town Centre and Church Carpark,N1,,5, , ,TRUE, ,"Church, Town Centre",53.6042364535427,-6.18463559129044
165,Balbriggan Town Centre and Church Carpark,N1,,5, , , , ,"Church, Town Centre",53.6043605022776,-6.18459726648807
166,Outside Balbriggan Medical Centre,DROGHEDA STREET,,1, ,TRUE,TRUE, ,"Chemist, HealthCentre, Video Shop",53.6099469739484,-6.1838207310976
167,Outside Xtra Vision,DROGHEDA STREET,,1, ,TRUE,TRUE, ,"Chemist, HealthCentre, Bank, Video Shop",53.6101001079743,-6.18381615464205
168,Opposite Texaco Garage,N1,,1,TRUE,TRUE,TRUE, ,Petrol Station,53.605430665279,-6.18398444211046
169,Opposite Nwaneto shopping plaza,DUBLIN STREET,,1, ,TRUE,TRUE, ,"Shopping Centre, Florist",53.6062331248038,-6.18386976910568
170,Papa Giovani  restaurant,MILL STREET,,2, ,TRUE,TRUE, ,"Cinema, Restaurant",53.6103442253699,-6.18283169744635
171,New Savoy Cinema,MILL STREET,,2, ,TRUE,TRUE,TRUE,"Cinema, Restaurant",53.6103566511698,-6.1828115824074
172,Main Street,DUBLIN STREET,,1, ,TRUE,TRUE,TRUE,Housing,53.6070584594338,-6.18349060208443
173,The White Harte Hotel,DUBLIN STREET,,1, ,TRUE,TRUE,TRUE,Pub Hotel,53.6082053497584,-6.18324678610304
174,Balbriggan Train Station,RAILWAY STATION ACCESS,,4, ,TRUE,TRUE,TRUE,Train,53.6119251787206,-6.18269637230775
175,Balbriggan Train Station,RAILWAY STATION ACCESS,,4, ,TRUE,TRUE,TRUE,Train,53.6119085414908,-6.1826685737589
176,Balbriggan Train Station,RAILWAY STATION ACCESS,,4, ,TRUE,TRUE,TRUE,Train,53.6118961595365,-6.18265121781337
177,Balbriggan Train Station,RAILWAY STATION ACCESS,,4, ,TRUE,TRUE, ,Train,53.6118746215426,-6.18262385501218
178,Balbriggan Golf Club,BALBRIGGAN GOLF COURSE,,1,TRUE, ,TRUE, ,Golf Club,53.5958560919755,-6.18290707379206
179,Houses,QUAY STREET,,2, , ,TRUE, ,Housing,53.6101204305089,-6.18121865866323
180,Houses,QUAY STREET,,2, , ,TRUE, ,Housing,53.6101253254354,-6.18113684041092
181,By Quay,MILL STREET,,1,TRUE,TRUE,TRUE, ,Public Toilet,53.6109416141914,-6.1812369431066
182,Lidl,ACCESS TO LIDL,,4, , ,TRUE, ,Supermarket,53.6056629932151,-6.17978839849058
183,Lidl,ACCESS TO LIDL,,4, , ,TRUE, ,Supermarket,53.6056945820715,-6.17977847880126
184,Lidl,ACCESS TO LIDL,,4, , ,TRUE, ,Supermarket,53.6057233639982,-6.17977346130111
185,Lidl,ACCESS TO LIDL,,4, , ,TRUE, ,Supermarket,53.6057528520706,-6.17976257560707
186,Houses,HAMPTON STREET,,1, ,TRUE,TRUE, ,"Health Centre, Housing",53.6073951726573,-6.17935233460205
187,Balbriggan Health Centre,PUMP LANE,,1, , ,TRUE, ,Health Centre,53.6071497054679,-6.17913603999779
188,Malahide Castle Carpark,BACK ROAD,,2, , ,TRUE, ,Park,53.4399328385735,-6.16692524769638
189,Malahide Castle Carpark,BACK ROAD,,2, , ,TRUE, ,Park,53.4399646894797,-6.16679986190912
190,Pope John Paul II National School,Inbhir Ide Drive,,1, , ,TRUE, ,Secondary School,53.4540330966027,-6.16944618697792
191,Lusk Town Centre,STATION ROAD,,2, , ,TRUE, ,Chemist,53.5257064394811,-6.16417456917086
192,Lusk Town Centre,STATION ROAD,,2,TRUE, ,TRUE, ,Chemist,53.5256813178764,-6.16420516839883
193,Lusk Town Centre (combined Mother/Child space Disabled parking) Super Valu,STATION ROAD,,3,TRUE,TRUE,TRUE,TRUE,"Chemist, Supermarket",53.5265469463443,-6.16416560865444
194,Lusk Town Centre (combined Mother/Child space Disabled parking) Super Valu,STONE MASONS CLOSE,,3,TRUE,TRUE,TRUE, ,"Chemist, Supermarket",53.5265279904728,-6.16412767496478
195,Lusk Town Centre (combined Mother/Child space Disabled parking) Super Valu,STONE MASONS CLOSE,,3,TRUE,TRUE,TRUE,TRUE,"Chemist, Supermarket",53.5264999919381,-6.16416588994172
196,Malahide Castle Carpark,BACK ROAD,,2, , ,TRUE, ,Park,53.4400826783035,-6.16542366973682
197,Malahide Castle Carpark,BACK ROAD,,2, , ,TRUE, ,Park,53.4400873278786,-6.16537674704383
198,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,4, , ,TRUE, ,Park,53.4435386444756,-6.16291803852658
199,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,4, , ,TRUE, ,Park,53.443541600223,-6.16297381285283
200,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,4, , ,TRUE, ,Park,53.443627100898,-6.16295986666391
201,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,4, , ,TRUE, ,Park,53.4436258226638,-6.1629055749685
202,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,2, , ,TRUE, ,Park,53.4439155072293,-6.16186398876969
203,Malahide Castle Carpark (nr Childrens Playground),MALAHIDE DEMESNE,,2, , ,TRUE, ,Park,53.4439208965539,-6.16191882893952
204,Lusk Community Centre,ACCESS TO HELTH CENTRE,,2, , ,TRUE, ,Community Centre,53.5236009239948,-6.15861639675283
205,Lusk Community Centre,ACCESS TO HELTH CENTRE,,2, , ,TRUE, ,Community Centre,53.5236107434296,-6.15867491929111
206,Malahide Castle,DUBLIN ROAD,,2, , ,TRUE,TRUE,Park,53.4500338964927,-6.15709521274223
207,Outside Malahide Train Station,DUBLIN ROAD,,1,TRUE, ,TRUE,TRUE,Train,53.4504118074161,-6.15595867820247
208,Malahide Train Station,RAILWAY AVENUE,,5, , ,TRUE,TRUE,Train,53.4507608579376,-6.15631351121393
209,Malahide Train Station,RAILWAY AVENUE,,5, , ,TRUE,TRUE,Train,53.4507934577785,-6.15631176020202
210,Malahide Train Station,RAILWAY AVENUE,,5, , ,TRUE, ,Train,53.4508173519492,-6.15630915013109
211,Malahide Train Station,RAILWAY AVENUE,,5, ,TRUE,TRUE, ,Train,53.4508412130477,-6.15631185062293
212,Malahide Train Station,RAILWAY AVENUE,,5, , ,TRUE, ,Train,53.4508727468178,-6.15631149189317
213,Malahide Marina,MALAHIDE MARINA VILLAGE,,1, , ,TRUE, ,Marina,53.4558943472377,-6.15469223898836
214,Malahide Marina,MALAHIDE MARINA VILLAGE,,1, , ,TRUE, ,Marina,53.455652436843,-6.15446420569684
215,Malahide Marina,MALAHIDE MARINA VILLAGE,,2, ,TRUE,TRUE, ,Cruzzo's Restaurant,53.4552226142032,-6.15425536985907
216,Malahide Marina,MALAHIDE MARINA VILLAGE,,2, ,TRUE,TRUE, ,Marina,53.4552246867794,-6.15430358361192
